combination_woo_id,combination_parent_woo_id,combination_sku,combination_name,combination_current_price,combination_price_missing,component_sku,component_quantity,component_item_id,component_woo_id,component_target_key,combination_component_count,component_combination_count,relationship_type,possible_duplicate_component_woo_id,edge_rule,edge_confidence,propagation_status
4078,3648,0504010|1253003|0609002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Azul",431.99,NO,0504010,1,504010,,504010,3,39,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4087,3648,0504010|1253003|0614002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Verde",431.99,NO,0504010,1,504010,,504010,3,39,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4077,3648,0504010|1253003|0615002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Amarillo",553.48,NO,0504010,1,504010,,504010,3,39,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4084,3648,0504010|1253003|0616002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Gris oscuro, Negro",431.99,NO,0504010,1,504010,,504010,3,39,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4100,3648,0504010|1254005,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Sin funda",362.99,NO,0504010,1,504010,,504010,2,39,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4105,3648,0504010|1254005|0606002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Granate",431.99,NO,0504010,1,504010,,504010,3,39,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4109,3648,0504010|1254005|0607002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Rojo",431.99,NO,0504010,1,504010,,504010,3,39,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4104,3648,0504010|1254005|0608002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Crudo",431.99,NO,0504010,1,504010,,504010,3,39,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4102,3648,0504010|1254005|0609002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Azul",431.99,NO,0504010,1,504010,,504010,3,39,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4111,3648,0504010|1254005|0614002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Verde",431.99,NO,0504010,1,504010,,504010,3,39,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4101,3648,0504010|1254005|0615002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Amarillo",431.99,NO,0504010,1,504010,,504010,3,39,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4108,3648,0504010|1254005|0616002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón de colores de dos plazas, 140x200x14,5 cm, Rojo, Negro",431.99,NO,0504010,1,504010,,504010,3,39,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4484,3652,0504011|0724003,"Futón de algodón, 140x200x14,5 cm, Sin funda",649.58,NO,0504011,1,504011,,504011,2,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4488,3652,0504011|0724003|0608002,"Futón de algodón, 140x200x14,5 cm, Crudo",721.58,NO,0504011,1,504011,,504011,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4492,3652,0504011|0724003|0616002,"Futón de algodón, 140x200x14,5 cm, Negro",721.58,NO,0504011,1,504011,,504011,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6093,3652,0504011|0724003|0617002,"Futón de algodón, 140x200x14,5 cm, Gris jaspeado",721.58,NO,0504011,1,504011,,504011,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6094,3652,0504011|0724003|0619002,"Futón de algodón, 140x200x14,5 cm, Beige jaspeado",721.58,NO,0504011,1,504011,,504011,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11127,3652,0504011|0724003|0619009,"Futón de algodón, 140x200x14,5 cm, Marrón",721.58,NO,0504011,1,504011,,504011,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4460,3652,0504011|0728002,"Futón con una capa de látex, 140x200x14,5 cm, Sin funda",738.42,NO,0504011,1,504011,,504011,2,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4464,3652,0504011|0728002|0608002,"Futón con una capa de látex, 140x200x14,5 cm, Crudo",810.42,NO,0504011,1,504011,,504011,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4468,3652,0504011|0728002|0616002,"Futón con una capa de látex, 140x200x14,5 cm, Negro",810.42,NO,0504011,1,504011,,504011,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9458,3652,0504011|0728002|0617002,"Futón con una capa de látex, 140x200x14,5 cm, Gris jaspeado",810.42,NO,0504011,1,504011,,504011,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9459,3652,0504011|0728002|0619002,"Futón con una capa de látex, 140x200x14,5 cm, Beige jaspeado",810.42,NO,0504011,1,504011,,504011,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11128,3652,0504011|0728002|0619009,"Futón con una capa de látex, 140x200x14,5 cm, Marrón",810.42,NO,0504011,1,504011,,504011,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4472,3652,0504011|0730002,"Futón con dos capas de látex, 140x200x14,5 cm, Sin funda",853.50,NO,0504011,1,504011,,504011,2,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4476,3652,0504011|0730002|0608002,"Futón con dos capas de látex, 140x200x14,5 cm, Crudo",925.50,NO,0504011,1,504011,,504011,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4480,3652,0504011|0730002|0616002,"Futón con dos capas de látex, 140x200x14,5 cm, Negro",925.50,NO,0504011,1,504011,,504011,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6095,3652,0504011|0730002|0617002,"Futón con dos capas de látex, 140x200x14,5 cm, Gris jaspeado",925.50,NO,0504011,1,504011,,504011,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6096,3652,0504011|0730002|0619002,"Futón con dos capas de látex, 140x200x14,5 cm, Beige jaspeado",925.50,NO,0504011,1,504011,,504011,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11129,3652,0504011|0730002|0619009,"Futón con dos capas de látex, 140x200x14,5 cm, Marrón",925.50,NO,0504011,1,504011,,504011,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3993,3647,0504012|0724003,"Futón de algodón, 140x200x14,5 cm, Sin funda",715.90,NO,0504012,1,504012,,504012,2,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3997,3647,0504012|0724003|0608002,"Futón de algodón, 140x200x14,5 cm, Crudo",787.90,NO,0504012,1,504012,,504012,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4001,3647,0504012|0724003|0616002,"Futón de algodón, 140x200x14,5 cm, Negro",787.90,NO,0504012,1,504012,,504012,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6298,3647,0504012|0724003|0617002,"Futón de algodón, 140x200x14,5 cm, Gris jaspeado",787.90,NO,0504012,1,504012,,504012,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6304,3647,0504012|0724003|0619002,"Futón de algodón, 140x200x14,5 cm, Beige jaspeado",787.90,NO,0504012,1,504012,,504012,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11119,3647,0504012|0724003|0619009,"Futón de algodón, 140x200x14,5 cm, Marrón",787.90,NO,0504012,1,504012,,504012,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3933,3647,0504012|0728002,"Futón con una capa de látex, 140x200x14,5 cm, Sin funda",799.90,NO,0504012,1,504012,,504012,2,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3937,3647,0504012|0728002|0608002,"Futón con una capa de látex, 140x200x14,5 cm, Crudo",871.90,NO,0504012,1,504012,,504012,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3941,3647,0504012|0728002|0616002,"Futón con una capa de látex, 140x200x14,5 cm, Negro",871.90,NO,0504012,1,504012,,504012,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6307,3647,0504012|0728002|0617002,"Futón con una capa de látex, 140x200x14,5 cm, Gris jaspeado",871.90,NO,0504012,1,504012,,504012,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6308,3647,0504012|0728002|0619002,"Futón con una capa de látex, 140x200x14,5 cm, Beige jaspeado",871.90,NO,0504012,1,504012,,504012,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11120,3647,0504012|0728002|0619009,"Futón con una capa de látex, 140x200x14,5 cm, Marrón",871.90,NO,0504012,1,504012,,504012,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3921,3647,0504012|0730002,"Futón con dos capas de látex, 140x200x14,5 cm, Sin funda",919.90,NO,0504012,1,504012,,504012,2,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3925,3647,0504012|0730002|0608002,"Futón con dos capas de látex, 140x200x14,5 cm, Crudo",991.90,NO,0504012,1,504012,,504012,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3929,3647,0504012|0730002|0616002,"Futón con dos capas de látex, 140x200x14,5 cm, Negro",991.90,NO,0504012,1,504012,,504012,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6305,3647,0504012|0730002|0617002,"Futón con dos capas de látex, 140x200x14,5 cm, Gris jaspeado",991.90,NO,0504012,1,504012,,504012,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6306,3647,0504012|0730002|0619002,"Futón con dos capas de látex, 140x200x14,5 cm, Beige jaspeado",991.90,NO,0504012,1,504012,,504012,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11121,3647,0504012|0730002|0619009,"Futón con dos capas de látex, 140x200x14,5 cm, Marrón",991.90,NO,0504012,1,504012,,504012,3,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11663,11662,0726007A|0606001A,"13 cm, 4 cm, 80x200x13 cm, Crudo",226,NO,0726007A,1,,10406,10406,2,1,MANY_TO_ONE,NO,EXACT_FULL_SKU_NO_SUFFIX_NORMALIZATION,HIGH,READ_ONLY_NOT_IMPLEMENTED
11653,11652,1242002A|0609007B,Violeta,169,NO,1242002A,1,,9094,9094,2,1,MANY_TO_ONE,NO,EXACT_FULL_SKU_NO_SUFFIX_NORMALIZATION,HIGH,READ_ONLY_NOT_IMPLEMENTED
3741,3624,0201001|0201001|0724001,"Con 2 tatamis de 80x200 cm, 90x200x14,5 cm",437.70,NO,0724001,1,724001,,724001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3738,3624,0201001|0201001|0724003,"Con 2 tatamis de 80x200 cm, 140x200x14,5 cm",505.48,NO,0724003,1,724003,,724003,2,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3739,3624,0201001|0201001|0724004,"Con 2 tatamis de 80x200 cm, 150x200x14,5 cm",548.58,NO,0724004,1,724004,,724004,2,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3740,3624,0201001|0201001|0724005,"Con 2 tatamis de 80x200 cm, 160x200x14,5 cm",570.26,NO,0724005,1,724005,,724005,2,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3721,3623,0201001|0201001|0728001,"90x200x14,5 cm, Con 2 tatamis de 80x200 cm",521.70,NO,0728001,1,728001,,728001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3719,3623,0201001|0201001|0728002,"140x200x14,5 cm, Con 2 tatamis de 80x200 cm",592.22,NO,0728002,1,728002,,728002,2,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3720,3623,0201001|0201001|0728003,"150x200x14,5 cm, Con 2 tatamis de 80x200 cm",603.58,NO,0728003,1,728003,,728003,2,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3698,3622,0201001|0201001|0728004,"160x200x14,5 cm, Con 2 tatamis de 80x200 cm",735.46,NO,0728004,1,728004,,728004,2,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3702,3622,0201001|0201001|0730001,"90x200x14,5 cm, Con 2 tatamis de 80x200 cm",583.70,NO,0730001,1,730001,,730001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3699,3622,0201001|0201001|0730002,"140x200x14,5 cm, Con 2 tatamis de 80x200 cm",711.30,NO,0730002,1,730002,,730002,2,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3700,3622,0201001|0201001|0730003,"150x200x14,5 cm, Con 2 tatamis de 80x200 cm",723.94,NO,0730003,1,730003,,730003,2,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3701,3622,0201001|0201001|0730004,"160x200x14,5 cm, Con 2 tatamis de 80x200 cm",735.46,NO,0730004,1,730004,,730004,2,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4562,3658,0201001|0201001|1249001|1249001,"Crudo, Crudo, Sin funda, Sin funda",615.90,NO,1249001,2,1249001,,1249001,2,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4590,3658,0201001|0201001|1249001|1249001|0608007|0608007,"Crudo, Crudo, Crudo, Crudo",749.90,NO,1249001,2,1249001,,1249001,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4628,3658,0201001|0201001|1249001|1249001|0608007|0619007,"Crudo, Crudo, Crudo, Marrón",749.90,NO,1249001,2,1249001,,1249001,4,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
13092,3658,0201001|0201001|1249001|1249001|0619007|0619007,"Crudo, Crudo, Marrón, Marrón",749.90,NO,1249001,2,1249001,,1249001,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3746,3624,0201002|0201002|0724001,"Con 2 tatamis de 90x200 cm, 90x200x14,5 cm",437.70,NO,0724001,1,724001,,724001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3742,3624,0201002|0201002|0724003,"Con 2 tatamis de 90x200 cm, 140x200x14,5 cm",505.48,NO,0724003,1,724003,,724003,2,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3743,3624,0201002|0201002|0724004,"Con 2 tatamis de 90x200 cm, 150x200x14,5 cm",548.58,NO,0724004,1,724004,,724004,2,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3744,3624,0201002|0201002|0724005,"Con 2 tatamis de 90x200 cm, 160x200x14,5 cm",570.26,NO,0724005,1,724005,,724005,2,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3745,3624,0201002|0201002|0724006,"Con 2 tatamis de 90x200 cm, 180x200x14,5 cm",576.96,NO,0724006,1,724006,,724006,2,2,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3726,3623,0201002|0201002|0728001,"90x200x14,5 cm, Con 2 tatamis de 90x200 cm",521.70,NO,0728001,1,728001,,728001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3722,3623,0201002|0201002|0728002,"140x200x14,5 cm, Con 2 tatamis de 90x200 cm",592.22,NO,0728002,1,728002,,728002,2,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3723,3623,0201002|0201002|0728003,"150x200x14,5 cm, Con 2 tatamis de 90x200 cm",603.58,NO,0728003,1,728003,,728003,2,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3724,3623,0201002|0201002|0728004,"160x200x14,5 cm, Con 2 tatamis de 90x200 cm",680.14,NO,0728004,1,728004,,728004,2,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3725,3623,0201002|0201002|0728005,"180x200x14,5 cm, Con 2 tatamis de 90x200 cm",736.22,NO,0728005,1,728005,,728005,2,2,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3707,3622,0201002|0201002|0730001,"90x200x14,5 cm, Con 2 tatamis de 90x200 cm",583.70,NO,0730001,1,730001,,730001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3703,3622,0201002|0201002|0730002,"140x200x14,5 cm, Con 2 tatamis de 90x200 cm",711.30,NO,0730002,1,730002,,730002,2,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3704,3622,0201002|0201002|0730003,"150x200x14,5 cm, Con 2 tatamis de 90x200 cm",723.94,NO,0730003,1,730003,,730003,2,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3705,3622,0201002|0201002|0730004,"160x200x14,5 cm, Con 2 tatamis de 90x200 cm",735.46,NO,0730004,1,730004,,730004,2,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3706,3622,0201002|0201002|0730005,"180x200x14,5 cm, Con 2 tatamis de 90x200 cm",745.38,NO,0730005,1,730005,,730005,2,2,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3734,3624,0201003|0201003|0724001,"Con 2 tatamis de 70x200 cm, 90x200x14,5 cm",437.70,NO,0724001,1,724001,,724001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3733,3624,0201003|0201003|0724003,"Con 2 tatamis de 70x200 cm, 140x200x14,5 cm",505.48,NO,0724003,1,724003,,724003,2,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3715,3623,0201003|0201003|0728001,"90x200x14,5 cm, Con 2 tatamis de 70x200 cm",521.70,NO,0728001,1,728001,,728001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3714,3623,0201003|0201003|0728002,"140x200x14,5 cm, Con 2 tatamis de 70x200 cm",592.22,NO,0728002,1,728002,,728002,2,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3694,3622,0201003|0201003|0730001,"90x200x14,5 cm, Con 2 tatamis de 70x200 cm",583.70,NO,0730001,1,730001,,730001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3693,3622,0201003|0201003|0730002,"140x200x14,5 cm, Con 2 tatamis de 70x200 cm",711.30,NO,0730002,1,730002,,730002,2,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3737,3624,0201004|0201004|0724001,"Con 2 tatamis de 76x200 cm, 90x200x14,5 cm",437.70,NO,0724001,1,724001,,724001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3735,3624,0201004|0201004|0724003,"Con 2 tatamis de 76x200 cm, 140x200x14,5 cm",505.48,NO,0724003,1,724003,,724003,2,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3736,3624,0201004|0201004|0724004,"Con 2 tatamis de 76x200 cm, 150x200x14,5 cm",548.58,NO,0724004,1,724004,,724004,2,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3718,3623,0201004|0201004|0728001,"90x200x14,5 cm, Con 2 tatamis de 76x200 cm",521.70,NO,0728001,1,728001,,728001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3716,3623,0201004|0201004|0728002,"140x200x14,5 cm, Con 2 tatamis de 76x200 cm",592.22,NO,0728002,1,728002,,728002,2,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3717,3623,0201004|0201004|0728003,"150x200x14,5 cm, Con 2 tatamis de 76x200 cm",603.58,NO,0728003,1,728003,,728003,2,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3697,3622,0201004|0201004|0730001,"90x200x14,5 cm, Con 2 tatamis de 76x200 cm",583.70,NO,0730001,1,730001,,730001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3695,3622,0201004|0201004|0730002,"140x200x14,5 cm, Con 2 tatamis de 76x200 cm",711.30,NO,0730002,1,730002,,730002,2,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3696,3622,0201004|0201004|0730003,"150x200x14,5 cm, Con 2 tatamis de 76x200 cm",723.94,NO,0730003,1,730003,,730003,2,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3732,3624,0201010|0201010|0724001,"Con 2 tatamis de 100x200 cm, 90x200x14,5 cm",443.70,NO,0724001,1,724001,,724001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3727,3624,0201010|0201010|0724003,"Con 2 tatamis de 100x200 cm, 140x200x14,5 cm",511.48,NO,0724003,1,724003,,724003,2,24,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3728,3624,0201010|0201010|0724004,"Con 2 tatamis de 100x200 cm, 150x200x14,5 cm",554.58,NO,0724004,1,724004,,724004,2,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3729,3624,0201010|0201010|0724005,"Con 2 tatamis de 100x200 cm, 160x200x14,5 cm",576.26,NO,0724005,1,724005,,724005,2,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
