source,source_row,parent_woo_id,woo_product_parent_id,parent_sku,component_woo_id,component_sku,quantity,quantity_status,evidence,physical_match_method,physical_item_id,edge_status,edge_role,combination_woo_id,combination_parent_woo_id,combination_sku,combination_name,component_item_id,source_woo,source_supabase,source_dat,source_maestro,evidence_count,resolution_status,conflict_detail,notes,parent_match_method,previous_edge_status,new_edge_status,previous_resolution_status,new_resolution_status,rule_used,active_graph_included,human_decision_required,resolution_confidence,resolution_evidence_001a1,quarantine_group_ids,quarantine_reason,direct_quarantine_match,quarantine_status,worker_review_status,component_node_id,suffix_classification,suffix_base_candidate_usage,resolution_evidence_001a2
WOO_SKU_COMPONENT_LIST,sku_component[1],11744,11716,0201001|0201001|1249001|1249001|0608011|0616011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0608011|0616011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11744,11716,0201001|0201001|1249001|1249001|0608011|0616011-1,"Crudo, Crudo, Crudo, Negro",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],4611,3658,0201001|0201001|1249001|1249001|0609011|0606011,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0609011|0606011,EXACT_SKU,201001,EXACT,PRIMARY_WOO,4611,3658,0201001|0201001|1249001|1249001|0609011|0606011,"Crudo, Crudo, Azul, Granate",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],11738,11716,0201001|0201001|1249001|1249001|0609011|0606011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0609011|0606011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11738,11716,0201001|0201001|1249001|1249001|0609011|0606011-1,"Crudo, Crudo, Azul, Granate",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],4615,3658,0201001|0201001|1249001|1249001|0609011|0607011,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0609011|0607011,EXACT_SKU,201001,EXACT,PRIMARY_WOO,4615,3658,0201001|0201001|1249001|1249001|0609011|0607011,"Crudo, Crudo, Azul, Rojo",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],11740,11716,0201001|0201001|1249001|1249001|0609011|0607011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0609011|0607011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11740,11716,0201001|0201001|1249001|1249001|0609011|0607011-1,"Crudo, Crudo, Azul, Rojo",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],4610,3658,0201001|0201001|1249001|1249001|0609011|0608011,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0609011|0608011,EXACT_SKU,201001,EXACT,PRIMARY_WOO,4610,3658,0201001|0201001|1249001|1249001|0609011|0608011,"Crudo, Crudo, Azul, Crudo",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],11737,11716,0201001|0201001|1249001|1249001|0609011|0608011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0609011|0608011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11737,11716,0201001|0201001|1249001|1249001|0609011|0608011-1,"Crudo, Crudo, Azul, Crudo",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],4588,3658,0201001|0201001|1249001|1249001|0609011|0609011,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0609011|0609011,EXACT_SKU,201001,EXACT,PRIMARY_WOO,4588,3658,0201001|0201001|1249001|1249001|0609011|0609011,"Crudo, Crudo, Azul, Azul",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],11722,11716,0201001|0201001|1249001|1249001|0609011|0609011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0609011|0609011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11722,11716,0201001|0201001|1249001|1249001|0609011|0609011-1,"Crudo, Crudo, Azul, Azul",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],4608,3658,0201001|0201001|1249001|1249001|0609011|0615011,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0609011|0615011,EXACT_SKU,201001,EXACT,PRIMARY_WOO,4608,3658,0201001|0201001|1249001|1249001|0609011|0615011,"Crudo, Crudo, Azul, Amarillo",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],11736,11716,0201001|0201001|1249001|1249001|0609011|0615011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0609011|0615011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11736,11716,0201001|0201001|1249001|1249001|0609011|0615011-1,"Crudo, Crudo, Azul, Amarillo",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],4614,3658,0201001|0201001|1249001|1249001|0609011|0616011,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0609011|0616011,EXACT_SKU,201001,EXACT,PRIMARY_WOO,4614,3658,0201001|0201001|1249001|1249001|0609011|0616011,"Crudo, Crudo, Azul, Negro",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],11739,11716,0201001|0201001|1249001|1249001|0609011|0616011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0609011|0616011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11739,11716,0201001|0201001|1249001|1249001|0609011|0616011-1,"Crudo, Crudo, Azul, Negro",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],4601,3658,0201001|0201001|1249001|1249001|0615011|0606011,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0615011|0606011,EXACT_SKU,201001,EXACT,PRIMARY_WOO,4601,3658,0201001|0201001|1249001|1249001|0615011|0606011,"Crudo, Crudo, Amarillo, Granate",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],11733,11716,0201001|0201001|1249001|1249001|0615011|0606011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0615011|0606011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11733,11716,0201001|0201001|1249001|1249001|0615011|0606011-1,"Crudo, Crudo, Amarillo, Granate",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],4605,3658,0201001|0201001|1249001|1249001|0615011|0607011,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0615011|0607011,EXACT_SKU,201001,EXACT,PRIMARY_WOO,4605,3658,0201001|0201001|1249001|1249001|0615011|0607011,"Crudo, Crudo, Amarillo, Rojo",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],11735,11716,0201001|0201001|1249001|1249001|0615011|0607011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0615011|0607011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11735,11716,0201001|0201001|1249001|1249001|0615011|0607011-1,"Crudo, Crudo, Amarillo, Rojo",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],4600,3658,0201001|0201001|1249001|1249001|0615011|0608011,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0615011|0608011,EXACT_SKU,201001,EXACT,PRIMARY_WOO,4600,3658,0201001|0201001|1249001|1249001|0615011|0608011,"Crudo, Crudo, Amarillo, Crudo",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],11732,11716,0201001|0201001|1249001|1249001|0615011|0608011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0615011|0608011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11732,11716,0201001|0201001|1249001|1249001|0615011|0608011-1,"Crudo, Crudo, Amarillo, Crudo",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],4598,3658,0201001|0201001|1249001|1249001|0615011|0609011,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0615011|0609011,EXACT_SKU,201001,EXACT,PRIMARY_WOO,4598,3658,0201001|0201001|1249001|1249001|0615011|0609011,"Crudo, Crudo, Amarillo, Azul",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],11730,11716,0201001|0201001|1249001|1249001|0615011|0609011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0615011|0609011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11730,11716,0201001|0201001|1249001|1249001|0615011|0609011-1,"Crudo, Crudo, Amarillo, Azul",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],4587,3658,0201001|0201001|1249001|1249001|0615011|0615011,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0615011|0615011,EXACT_SKU,201001,EXACT,PRIMARY_WOO,4587,3658,0201001|0201001|1249001|1249001|0615011|0615011,"Crudo, Crudo, Amarillo, Amarillo",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],11721,11716,0201001|0201001|1249001|1249001|0615011|0615011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0615011|0615011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11721,11716,0201001|0201001|1249001|1249001|0615011|0615011-1,"Crudo, Crudo, Amarillo, Amarillo",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],11734,11716,0201001|0201001|1249001|1249001|0615011|0616011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0615011|0616011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11734,11716,0201001|0201001|1249001|1249001|0615011|0616011-1,"Crudo, Crudo, Amarillo, Negro",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],4672,3658,0201001|0201001|1249001|1249001|0616011|0606011,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0616011|0606011,EXACT_SKU,201001,EXACT,PRIMARY_WOO,4672,3658,0201001|0201001|1249001|1249001|0616011|0606011,"Crudo, Crudo, Negro, Granate",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],11754,11716,0201001|0201001|1249001|1249001|0616011|0606011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0616011|0606011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11754,11716,0201001|0201001|1249001|1249001|0616011|0606011-1,"Crudo, Crudo, Negro, Granate",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],4675,3658,0201001|0201001|1249001|1249001|0616011|0607011,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0616011|0607011,EXACT_SKU,201001,EXACT,PRIMARY_WOO,4675,3658,0201001|0201001|1249001|1249001|0616011|0607011,"Crudo, Crudo, Negro, Rojo",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],11755,11716,0201001|0201001|1249001|1249001|0616011|0607011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0616011|0607011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11755,11716,0201001|0201001|1249001|1249001|0616011|0607011-1,"Crudo, Crudo, Negro, Rojo",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],4671,3658,0201001|0201001|1249001|1249001|0616011|0608007,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0616011|0608007,EXACT_SKU,201001,EXACT,PRIMARY_WOO,4671,3658,0201001|0201001|1249001|1249001|0616011|0608007,"Crudo, Crudo, Negro, Crudo",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],11753,11716,0201001|0201001|1249001|1249001|0616011|0608011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0616011|0608011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11753,11716,0201001|0201001|1249001|1249001|0616011|0608011-1,"Crudo, Crudo, Negro, Crudo",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],4669,3658,0201001|0201001|1249001|1249001|0616011|0609011,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0616011|0609011,EXACT_SKU,201001,EXACT,PRIMARY_WOO,4669,3658,0201001|0201001|1249001|1249001|0616011|0609011,"Crudo, Crudo, Negro, Azul",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
WOO_SKU_COMPONENT_LIST,sku_component[1],11752,11716,0201001|0201001|1249001|1249001|0616011|0609011-1,,0201001,2,EXACT,SKU Woo literal: 0201001|0201001|1249001|1249001|0616011|0609011-1,EXACT_SKU,201001,EXACT,PRIMARY_WOO,11752,11716,0201001|0201001|1249001|1249001|0616011|0609011-1,"Crudo, Crudo, Negro, Azul",201001,YES,NO,NO,NO,1,COMPOSITION_EXACT_WOO,,"Evidence row; correlate by combination_sku, component_sku and quantity.",,EXACT,EXACT,COMPOSITION_EXACT_WOO,COMPOSITION_EXACT_WOO,UNCHANGED_EXACT_EVIDENCE,YES,NO,HIGH,Exact 001A.0 evidence retained; no fuzzy identity.,UD-001,PENDING_BUSINESS_REVIEW_PLACEHOLDER_011,NO_RELATED_COMBINATION,PENDING_BUSINESS_REVIEW,PENDING,,,,
